,mode,provider,inter_request_ms,num_msgs,elapsed_us,msg_send_time,req_latency_us,impl,num_receivers
63,Ordered:5,aws,0,100,1230349,573596,325926,client,1
64,Ordered:5,aws,0,100,1230349,532842,389247,client,1
65,Ordered:5,aws,0,100,1230349,568184,372167,client,1
66,Ordered:5,aws,0,100,1230349,600492,339864,client,1
67,Ordered:5,aws,0,100,1230349,589777,363589,client,1
68,Ordered:5,aws,0,100,1230349,475471,488223,client,1
69,Ordered:5,aws,0,100,1230349,504580,459122,client,1
70,Ordered:5,aws,0,100,1230349,551449,412255,client,1
71,Ordered:5,aws,0,100,1230349,579683,384022,client,1
72,Ordered:5,aws,0,100,1230349,562877,409657,client,1
73,Ordered:5,aws,0,100,1230349,618896,362002,client,1
74,Ordered:5,aws,0,100,1230349,715403,274307,client,1
75,Ordered:5,aws,0,100,1230349,595237,469058,client,1
76,Ordered:5,aws,0,100,1230349,608408,474048,client,1
77,Ordered:5,aws,0,100,1230349,613653,504002,client,1
78,Ordered:5,aws,0,100,1230349,704236,413424,client,1
79,Ordered:5,aws,0,100,1230349,812469,327670,client,1
80,Ordered:5,aws,0,100,1230349,848889,291256,client,1
81,Ordered:5,aws,0,100,1230349,623992,525249,client,1
82,Ordered:5,aws,0,100,1230349,721381,427864,client,1
83,Ordered:5,aws,0,100,1230349,825401,323848,client,1
84,Ordered:5,aws,0,100,1230349,699202,465139,client,1
85,Ordered:5,aws,0,100,1230349,805339,359006,client,1
86,Ordered:5,aws,0,100,1230349,842130,322216,client,1
87,Ordered:5,aws,0,100,1230349,884405,294410,client,1
88,Ordered:5,aws,0,100,1230349,818982,370990,client,1
89,Ordered:5,aws,0,100,1230349,878394,348058,client,1
90,Ordered:5,aws,0,100,1230349,909779,316679,client,1
91,Ordered:5,aws,0,100,1230349,629319,605962,client,1
92,Ordered:5,aws,0,100,1230349,727380,507906,client,1
93,Ordered:5,aws,0,100,1230349,834197,401090,client,1
94,Ordered:5,aws,0,100,1230349,871720,363568,client,1
95,Ordered:5,aws,0,100,1230349,903578,341151,client,1
96,Ordered:5,aws,0,100,1230349,855950,407549,client,1
97,Ordered:5,aws,0,100,1230349,890513,372992,client,1
98,Ordered:5,aws,0,100,1230349,862558,423648,client,1
99,Ordered:5,aws,0,100,1230349,897777,388435,client,1
0,Ordered:10,aws,0,100,1287993,28,30929,client,1
1,Ordered:10,aws,0,100,1287993,27556,31484,client,1
2,Ordered:10,aws,0,100,1287993,52190,19503,client,1
3,Ordered:10,aws,0,100,1287993,86570,14001,client,1
4,Ordered:10,aws,0,100,1287993,66473,47215,client,1
5,Ordered:10,aws,0,100,1287993,71948,56171,client,1
6,Ordered:10,aws,0,100,1287993,78652,56590,client,1
7,Ordered:10,aws,0,100,1287993,129186,13023,client,1
8,Ordered:10,aws,0,100,1287993,102277,47715,client,1
9,Ordered:10,aws,0,100,1287993,154610,9528,client,1
10,Ordered:10,aws,0,100,1287993,107922,64221,client,1
11,Ordered:10,aws,0,100,1287993,113500,65344,client,1
12,Ordered:10,aws,0,100,1287993,93576,98379,client,1
13,Ordered:10,aws,0,100,1287993,133751,67707,client,1
14,Ordered:10,aws,0,100,1287993,160219,48499,client,1
15,Ordered:10,aws,0,100,1287993,197930,17468,client,1
16,Ordered:10,aws,0,100,1287993,123401,98614,client,1
17,Ordered:10,aws,0,100,1287993,170972,69756,client,1
18,Ordered:10,aws,0,100,1287993,140802,107363,client,1
19,Ordered:10,aws,0,100,1287993,185422,70542,client,1
20,Ordered:10,aws,0,100,1287993,165415,111199,client,1
21,Ordered:10,aws,0,100,1287993,191974,93619,client,1
22,Ordered:10,aws,0,100,1287993,212612,79816,client,1
23,Ordered:10,aws,0,100,1287993,175929,127597,client,1
24,Ordered:10,aws,0,100,1287993,236943,66591,client,1
25,Ordered:10,aws,0,100,1287993,220089,103153,client,1
26,Ordered:10,aws,0,100,1287993,244218,109810,client,1
27,Ordered:10,aws,0,100,1287993,150142,220912,client,1
28,Ordered:10,aws,0,100,1287993,207913,163147,client,1
29,Ordered:10,aws,0,100,1287993,268792,102269,client,1
30,Ordered:10,aws,0,100,1287993,280977,97733,client,1
31,Ordered:10,aws,0,100,1287993,258124,127325,client,1
32,Ordered:10,aws,0,100,1287993,288843,104017,client,1
33,Ordered:10,aws,0,100,1287993,359967,51972,client,1
34,Ordered:10,aws,0,100,1287993,248733,182740,client,1
35,Ordered:10,aws,0,100,1287993,364715,73808,client,1
36,Ordered:10,aws,0,100,1287993,202581,247544,client,1
37,Ordered:10,aws,0,100,1287993,264108,186022,client,1
38,Ordered:10,aws,0,100,1287993,309944,149208,client,1
39,Ordered:10,aws,0,100,1287993,225359,242321,client,1
40,Ordered:10,aws,0,100,1287993,231125,264000,client,1
41,Ordered:10,aws,0,100,1287993,299221,195909,client,1
42,Ordered:10,aws,0,100,1287993,316330,186813,client,1
43,Ordered:10,aws,0,100,1287993,407376,95773,client,1
44,Ordered:10,aws,0,100,1287993,293662,318375,client,1
45,Ordered:10,aws,0,100,1287993,384320,227722,client,1
46,Ordered:10,aws,0,100,1287993,303579,446716,client,1
47,Ordered:10,aws,0,100,1287993,397691,352608,client,1
48,Ordered:10,aws,0,100,1287993,423244,380353,client,1
49,Ordered:10,aws,0,100,1287993,354068,508174,client,1
50,Ordered:10,aws,0,100,1287993,418737,443509,client,1
51,Ordered:10,aws,0,100,1287993,476263,385984,client,1
52,Ordered:10,aws,0,100,1287993,390580,481002,client,1
53,Ordered:10,aws,0,100,1287993,348454,531817,client,1
54,Ordered:10,aws,0,100,1287993,438631,458505,client,1
55,Ordered:10,aws,0,100,1287993,376032,528724,client,1
56,Ordered:10,aws,0,100,1287993,432447,472315,client,1
57,Ordered:10,aws,0,100,1287993,494257,410505,client,1
58,Ordered:10,aws,0,100,1287993,427787,484440,client,1
59,Ordered:10,aws,0,100,1287993,465729,454343,client,1
60,Ordered:10,aws,0,100,1287993,498991,428891,client,1
61,Ordered:10,aws,0,100,1287993,402017,533079,client,1
62,Ordered:10,aws,0,100,1287993,460788,474313,client,1
63,Ordered:10,aws,0,100,1287993,444035,514880,client,1
64,Ordered:10,aws,0,100,1287993,450203,515704,client,1
65,Ordered:10,aws,0,100,1287993,413024,566918,client,1
66,Ordered:10,aws,0,100,1287993,480835,507112,client,1
67,Ordered:10,aws,0,100,1287993,589812,398140,client,1
68,Ordered:10,aws,0,100,1287993,652673,342418,client,1
69,Ordered:10,aws,0,100,1287993,485670,515847,client,1
70,Ordered:10,aws,0,100,1287993,517908,490332,client,1
71,Ordered:10,aws,0,100,1287993,619567,388677,client,1
72,Ordered:10,aws,0,100,1287993,509110,525345,client,1
73,Ordered:10,aws,0,100,1287993,569498,471363,client,1
74,Ordered:10,aws,0,100,1287993,703107,344274,client,1
75,Ordered:10,aws,0,100,1287993,574934,484096,client,1
76,Ordered:10,aws,0,100,1287993,625606,447041,client,1
77,Ordered:10,aws,0,100,1287993,594526,484736,client,1
78,Ordered:10,aws,0,100,1287993,600156,486060,client,1
79,Ordered:10,aws,0,100,1287993,471400,621940,client,1
80,Ordered:10,aws,0,100,1287993,579555,513790,client,1
81,Ordered:10,aws,0,100,1287993,708271,397279,client,1
82,Ordered:10,aws,0,100,1287993,585172,532871,client,1
83,Ordered:10,aws,0,100,1287993,647496,470552,client,1
84,Ordered:10,aws,0,100,1287993,609955,519235,client,1
85,Ordered:10,aws,0,100,1287993,614555,520671,client,1
86,Ordered:10,aws,0,100,1287993,663938,476880,client,1
87,Ordered:10,aws,0,100,1287993,637503,515578,client,1
88,Ordered:10,aws,0,100,1287993,668632,502871,client,1
89,Ordered:10,aws,0,100,1287993,631237,554649,client,1
90,Ordered:10,aws,0,100,1287993,659250,532572,client,1
91,Ordered:10,aws,0,100,1287993,674576,530901,client,1
92,Ordered:10,aws,0,100,1287993,760600,444882,client,1
93,Ordered:10,aws,0,100,1287993,737708,473319,client,1
94,Ordered:10,aws,0,100,1287993,714097,503911,client,1
95,Ordered:10,aws,0,100,1287993,728503,496047,client,1
96,Ordered:10,aws,0,100,1287993,722493,524223,client,1
97,Ordered:10,aws,0,100,1287993,747149,528333,client,1
98,Ordered:10,aws,0,100,1287993,742488,549075,client,1
99,Ordered:10,aws,0,100,1287993,752834,566106,client,1
0,BestEffort,aws,25,100,3894003,14,49836,client,1
1,BestEffort,aws,25,100,3894003,46189,38260,client,1
2,BestEffort,aws,25,100,3894003,93473,27706,client,1
3,BestEffort,aws,25,100,3894003,126167,9859,client,1
4,BestEffort,aws,25,100,3894003,158298,16906,client,1
5,BestEffort,aws,25,100,3894003,189210,17826,client,1
6,BestEffort,aws,25,100,3894003,223062,13493,client,1
7,BestEffort,aws,25,100,3894003,257602,9590,client,1
8,BestEffort,aws,25,100,3894003,289247,35253,client,1
9,BestEffort,aws,25,100,3894003,346650,19054,client,1
10,BestEffort,aws,25,100,3894003,380892,8670,client,1
11,BestEffort,aws,25,100,3894003,411694,8599,client,1
12,BestEffort,aws,25,100,3894003,442387,8786,client,1
13,BestEffort,aws,25,100,3894003,473415,8720,client,1
14,BestEffort,aws,25,100,3894003,504102,36197,client,1
15,BestEffort,aws,25,100,3894003,563448,12925,client,1
16,BestEffort,aws,25,100,3894003,594528,15735,client,1
17,BestEffort,aws,25,100,3894003,631311,13458,client,1
18,BestEffort,aws,25,100,3894003,664892,13959,client,1
19,BestEffort,aws,25,100,3894003,696880,9881,client,1
20,BestEffort,aws,25,100,3894003,728900,14074,client,1
21,BestEffort,aws,25,100,3894003,761021,9163,client,1
22,BestEffort,aws,25,100,3894003,791341,8037,client,1
23,BestEffort,aws,25,100,3894003,821453,8463,client,1
24,BestEffort,aws,25,100,3894003,853070,11151,client,1
25,BestEffort,aws,25,100,3894003,884459,28442,client,1
26,BestEffort,aws,25,100,3894003,935980,9148,client,1
27,BestEffort,aws,25,100,3894003,1088444,52167,client,1
28,BestEffort,aws,25,100,3894003,1118410,28851,client,1
29,BestEffort,aws,25,100,3894003,967295,197775,client,1
30,BestEffort,aws,25,100,3894003,1148282,109682,client,1
31,BestEffort,aws,25,100,3894003,1279230,30669,client,1
32,BestEffort,aws,25,100,3894003,1332963,8109,client,1
33,BestEffort,aws,25,100,3894003,1363522,9469,client,1
34,BestEffort,aws,25,100,3894003,1395044,13729,client,1
35,BestEffort,aws,25,100,3894003,1426949,8985,client,1
36,BestEffort,aws,25,100,3894003,1462363,12675,client,1
37,BestEffort,aws,25,100,3894003,1493049,8124,client,1
38,BestEffort,aws,25,100,3894003,1523244,205380,client,1
39,BestEffort,aws,25,100,3894003,1669193,167347,client,1
40,BestEffort,aws,25,100,3894003,1699890,148677,client,1
41,BestEffort,aws,25,100,3894003,1762539,94392,client,1
42,BestEffort,aws,25,100,3894003,1730630,156445,client,1
43,BestEffort,aws,25,100,3894003,1793419,135222,client,1
44,BestEffort,aws,25,100,3894003,1944798,49797,client,1
45,BestEffort,aws,25,100,3894003,1975565,84261,client,1
46,BestEffort,aws,25,100,3894003,2082953,9369,client,1
47,BestEffort,aws,25,100,3894003,2009603,90965,client,1
48,BestEffort,aws,25,100,3894003,2113713,10882,client,1
49,BestEffort,aws,25,100,3894003,2145666,14044,client,1
50,BestEffort,aws,25,100,3894003,2181831,9133,client,1
51,BestEffort,aws,25,100,3894003,2213033,12623,client,1
52,BestEffort,aws,25,100,3894003,2243836,14053,client,1
53,BestEffort,aws,25,100,3894003,2275941,33664,client,1
54,BestEffort,aws,25,100,3894003,2330834,10161,client,1
55,BestEffort,aws,25,100,3894003,2362077,8560,client,1
56,BestEffort,aws,25,100,3894003,2392790,9137,client,1
57,BestEffort,aws,25,100,3894003,2424004,9766,client,1
58,BestEffort,aws,25,100,3894003,2455960,9003,client,1
59,BestEffort,aws,25,100,3894003,2487039,11993,client,1
60,BestEffort,aws,25,100,3894003,2517495,14255,client,1
61,BestEffort,aws,25,100,3894003,2553891,91452,client,1
62,BestEffort,aws,25,100,3894003,2619435,49322,client,1
63,BestEffort,aws,25,100,3894003,2588263,96609,client,1
64,BestEffort,aws,25,100,3894003,2678503,31066,client,1
65,BestEffort,aws,25,100,3894003,2709450,28249,client,1
66,BestEffort,aws,25,100,3894003,2740706,32084,client,1
67,BestEffort,aws,25,100,3894003,2772637,12662,client,1
68,BestEffort,aws,25,100,3894003,2804541,12583,client,1
69,BestEffort,aws,25,100,3894003,2837364,13895,client,1
70,BestEffort,aws,25,100,3894003,2872326,10465,client,1
71,BestEffort,aws,25,100,3894003,2905108,16754,client,1
72,BestEffort,aws,25,100,3894003,2944006,9044,client,1
73,BestEffort,aws,25,100,3894003,2975126,10036,client,1
74,BestEffort,aws,25,100,3894003,3007266,67739,client,1
75,BestEffort,aws,25,100,3894003,3093160,10435,client,1
76,BestEffort,aws,25,100,3894003,3125665,10071,client,1
77,BestEffort,aws,25,100,3894003,3157853,12655,client,1
78,BestEffort,aws,25,100,3894003,3188560,34694,client,1
79,BestEffort,aws,25,100,3894003,3240320,16119,client,1
80,BestEffort,aws,25,100,3894003,3274660,18293,client,1
81,BestEffort,aws,25,100,3894003,3306004,9507,client,1
82,BestEffort,aws,25,100,3894003,3337511,8720,client,1
83,BestEffort,aws,25,100,3894003,3368554,9465,client,1
84,BestEffort,aws,25,100,3894003,3400304,8625,client,1
85,BestEffort,aws,25,100,3894003,3431004,9625,client,1
86,BestEffort,aws,25,100,3894003,3462966,39482,client,1
87,BestEffort,aws,25,100,3894003,3516398,13907,client,1
88,BestEffort,aws,25,100,3894003,3547357,11928,client,1
89,BestEffort,aws,25,100,3894003,3578314,33108,client,1
90,BestEffort,aws,25,100,3894003,3633560,10576,client,1
91,BestEffort,aws,25,100,3894003,3665582,14809,client,1
92,BestEffort,aws,25,100,3894003,3704558,9979,client,1
93,BestEffort,aws,25,100,3894003,3735681,11567,client,1
94,BestEffort,aws,25,100,3894003,3768397,12907,client,1
95,BestEffort,aws,25,100,3894003,3802540,11229,client,1
96,BestEffort,aws,25,100,3894003,3834910,13618,client,1
97,BestEffort,aws,25,100,3894003,3866935,19160,client,1
98,BestEffort,aws,25,100,3894003,3898121,21059,client,1
99,BestEffort,aws,25,100,3894003,3932205,11640,client,1
0,AtMostOnce,aws,25,100,3514877,252,54993,client,1
1,AtMostOnce,aws,25,100,3514877,78458,27245,client,1
2,AtMostOnce,aws,25,100,3514877,125792,21581,client,1
3,AtMostOnce,aws,25,100,3514877,167418,10612,client,1
4,AtMostOnce,aws,25,100,3514877,198069,16811,client,1
5,AtMostOnce,aws,25,100,3514877,231981,16231,client,1
6,AtMostOnce,aws,25,100,3514877,263274,14476,client,1
7,AtMostOnce,aws,25,100,3514877,296787,9579,client,1
8,AtMostOnce,aws,25,100,3514877,327424,11772,client,1
9,AtMostOnce,aws,25,100,3514877,359267,10718,client,1
10,AtMostOnce,aws,25,100,3514877,391093,10261,client,1
11,AtMostOnce,aws,25,100,3514877,422410,13858,client,1
12,AtMostOnce,aws,25,100,3514877,452349,16604,client,1
13,AtMostOnce,aws,25,100,3514877,484035,19353,client,1
14,AtMostOnce,aws,25,100,3514877,515496,19379,client,1
15,AtMostOnce,aws,25,100,3514877,555901,10426,client,1
16,AtMostOnce,aws,25,100,3514877,586498,11248,client,1
17,AtMostOnce,aws,25,100,3514877,617806,11152,client,1
18,AtMostOnce,aws,25,100,3514877,648095,13136,client,1
19,AtMostOnce,aws,25,100,3514877,682365,15733,client,1
20,AtMostOnce,aws,25,100,3514877,719282,11897,client,1
21,AtMostOnce,aws,25,100,3514877,752319,15037,client,1
22,AtMostOnce,aws,25,100,3514877,788581,8876,client,1
23,AtMostOnce,aws,25,100,3514877,819589,8682,client,1
24,AtMostOnce,aws,25,100,3514877,849571,12734,client,1
25,AtMostOnce,aws,25,100,3514877,883424,9526,client,1
26,AtMostOnce,aws,25,100,3514877,917298,34935,client,1
27,AtMostOnce,aws,25,100,3514877,971470,15259,client,1
28,AtMostOnce,aws,25,100,3514877,1001748,11809,client,1
29,AtMostOnce,aws,25,100,3514877,1033484,15582,client,1
30,AtMostOnce,aws,25,100,3514877,1068118,16532,client,1
31,AtMostOnce,aws,25,100,3514877,1102901,13386,client,1
32,AtMostOnce,aws,25,100,3514877,1134325,66816,client,1
33,AtMostOnce,aws,25,100,3514877,1208140,16477,client,1
34,AtMostOnce,aws,25,100,3514877,1238718,23346,client,1
35,AtMostOnce,aws,25,100,3514877,1275101,30779,client,1
36,AtMostOnce,aws,25,100,3514877,1311848,22894,client,1
37,AtMostOnce,aws,25,100,3514877,1343885,9030,client,1
38,AtMostOnce,aws,25,100,3514877,1374070,68164,client,1
39,AtMostOnce,aws,25,100,3514877,1463385,12051,client,1
40,AtMostOnce,aws,25,100,3514877,1495677,13382,client,1
41,AtMostOnce,aws,25,100,3514877,1529309,8478,client,1
42,AtMostOnce,aws,25,100,3514877,1560915,8530,client,1
43,AtMostOnce,aws,25,100,3514877,1592570,11062,client,1
44,AtMostOnce,aws,25,100,3514877,1623712,11428,client,1
45,AtMostOnce,aws,25,100,3514877,1656312,39778,client,1
46,AtMostOnce,aws,25,100,3514877,1718451,16260,client,1
47,AtMostOnce,aws,25,100,3514877,1754062,19616,client,1
48,AtMostOnce,aws,25,100,3514877,1785714,10867,client,1
49,AtMostOnce,aws,25,100,3514877,1818705,14244,client,1
50,AtMostOnce,aws,25,100,3514877,1855004,10108,client,1
51,AtMostOnce,aws,25,100,3514877,1886122,9902,client,1
52,AtMostOnce,aws,25,100,3514877,1917082,11325,client,1
53,AtMostOnce,aws,25,100,3514877,1951720,30644,client,1
54,AtMostOnce,aws,25,100,3514877,2003770,14228,client,1
55,AtMostOnce,aws,25,100,3514877,2037040,14340,client,1
56,AtMostOnce,aws,25,100,3514877,2067489,14677,client,1
57,AtMostOnce,aws,25,100,3514877,2099198,9890,client,1
58,AtMostOnce,aws,25,100,3514877,2130281,14550,client,1
59,AtMostOnce,aws,25,100,3514877,2161944,8652,client,1
60,AtMostOnce,aws,25,100,3514877,2192786,9358,client,1
61,AtMostOnce,aws,25,100,3514877,2223247,12518,client,1
62,AtMostOnce,aws,25,100,3514877,2257925,9619,client,1
63,AtMostOnce,aws,25,100,3514877,2289898,11449,client,1
64,AtMostOnce,aws,25,100,3514877,2322493,8976,client,1
65,AtMostOnce,aws,25,100,3514877,2353562,12469,client,1
66,AtMostOnce,aws,25,100,3514877,2385184,12429,client,1
67,AtMostOnce,aws,25,100,3514877,2418873,12007,client,1
68,AtMostOnce,aws,25,100,3514877,2451094,13227,client,1
69,AtMostOnce,aws,25,100,3514877,2481375,13473,client,1
70,AtMostOnce,aws,25,100,3514877,2517227,9192,client,1
71,AtMostOnce,aws,25,100,3514877,2548463,8954,client,1
72,AtMostOnce,aws,25,100,3514877,2579797,10038,client,1
73,AtMostOnce,aws,25,100,3514877,2612092,192900,client,1
74,AtMostOnce,aws,25,100,3514877,2678881,203936,client,1
75,AtMostOnce,aws,25,100,3514877,2645787,258379,client,1
76,AtMostOnce,aws,25,100,3514877,2779416,143789,client,1
77,AtMostOnce,aws,25,100,3514877,2714196,227444,client,1
78,AtMostOnce,aws,25,100,3514877,2813869,150249,client,1
79,AtMostOnce,aws,25,100,3514877,2746236,234093,client,1
80,AtMostOnce,aws,25,100,3514877,2880955,108464,client,1
81,AtMostOnce,aws,25,100,3514877,2987844,11488,client,1
82,AtMostOnce,aws,25,100,3514877,2951631,87557,client,1
83,AtMostOnce,aws,25,100,3514877,3019355,32392,client,1
84,AtMostOnce,aws,25,100,3514877,2845981,228641,client,1
85,AtMostOnce,aws,25,100,3514877,2918864,162880,client,1
86,AtMostOnce,aws,25,100,3514877,3071607,22274,client,1
87,AtMostOnce,aws,25,100,3514877,3102922,20320,client,1
88,AtMostOnce,aws,25,100,3514877,3135203,49226,client,1
89,AtMostOnce,aws,25,100,3514877,3200521,9742,client,1
90,AtMostOnce,aws,25,100,3514877,3232381,15795,client,1
91,AtMostOnce,aws,25,100,3514877,3269256,13244,client,1
92,AtMostOnce,aws,25,100,3514877,3301799,14164,client,1
93,AtMostOnce,aws,25,100,3514877,3331987,11029,client,1
94,AtMostOnce,aws,25,100,3514877,3366290,35773,client,1
95,AtMostOnce,aws,25,100,3514877,3424374,14755,client,1
96,AtMostOnce,aws,25,100,3514877,3459243,12972,client,1
97,AtMostOnce,aws,25,100,3514877,3491232,11933,client,1
98,AtMostOnce,aws,25,100,3514877,3527244,11787,client,1
99,AtMostOnce,aws,25,100,3514877,3559158,10957,client,1
0,Ordered:1,aws,25,100,3849315,20,44176,client,1
1,Ordered:1,aws,25,100,3849315,54211,28848,client,1
2,Ordered:1,aws,25,100,3849315,108339,87066,client,1
3,Ordered:1,aws,25,100,3849315,147042,81389,client,1
4,Ordered:1,aws,25,100,3849315,250400,19498,client,1
5,Ordered:1,aws,25,100,3849315,288919,13708,client,1
6,Ordered:1,aws,25,100,3849315,322756,13073,client,1
7,Ordered:1,aws,25,100,3849315,362191,11900,client,1
8,Ordered:1,aws,25,100,3849315,396266,11683,client,1
9,Ordered:1,aws,25,100,3849315,429000,13693,client,1
10,Ordered:1,aws,25,100,3849315,465818,20908,client,1
11,Ordered:1,aws,25,100,3849315,507841,11597,client,1
12,Ordered:1,aws,25,100,3849315,539921,11213,client,1
13,Ordered:1,aws,25,100,3849315,573503,14267,client,1
14,Ordered:1,aws,25,100,3849315,612127,16154,client,1
15,Ordered:1,aws,25,100,3849315,644306,17246,client,1
16,Ordered:1,aws,25,100,3849315,674560,11319,client,1
17,Ordered:1,aws,25,100,3849315,707011,61053,client,1
18,Ordered:1,aws,25,100,3849315,790242,13091,client,1
19,Ordered:1,aws,25,100,3849315,825479,10068,client,1
20,Ordered:1,aws,25,100,3849315,857069,11200,client,1
21,Ordered:1,aws,25,100,3849315,889322,11627,client,1
22,Ordered:1,aws,25,100,3849315,920282,10767,client,1
23,Ordered:1,aws,25,100,3849315,953132,8931,client,1
24,Ordered:1,aws,25,100,3849315,984460,73515,client,1
